,"5-10","10-20","knife","img","match","set"
"223",0.410842290878083,0.191701830531641,"S12:S17",7,"nonmatch","S-10-9-10-01"
"224",0.208893533953073,0.155730424663343,"S12:S17",8,"nonmatch","S-10-9-10-01"
"225",0.281511503900089,0.215109809622236,"S12:S17",9,"nonmatch","S-10-9-10-01"
"226",0.200189135945715,0.297536689966839,"S12:S18",1,"nonmatch","S-10-9-10-01"
"227",0.455505964425116,0.284949497805505,"S12:S18",2,"nonmatch","S-10-9-10-01"
"228",0.217794029159789,0.304865383564141,"S12:S18",3,"nonmatch","S-10-9-10-01"
"229",0.348485544612605,0.257107445983027,"S12:S18",4,"nonmatch","S-10-9-10-01"
"230",0.457594527070753,0.211997036938064,"S12:S18",5,"nonmatch","S-10-9-10-01"
"231",0.324059214376026,0.284546995501402,"S12:S18",6,"nonmatch","S-10-9-10-01"
"232",0.534586819136783,0.227300358129193,"S12:S18",7,"nonmatch","S-10-9-10-01"
"233",0.489548445354237,0.232781469704714,"S12:S18",8,"nonmatch","S-10-9-10-01"
"234",0.092118562740746,0.298387992578322,"S12:S18",9,"nonmatch","S-10-9-10-01"
"235",0.449524099391341,0.210982730888925,"S12:S19",1,"nonmatch","S-10-9-10-01"
"236",0.062150903376867,0.148902494093183,"S12:S19",2,"nonmatch","S-10-9-10-01"
"237",0.557529807286713,0.299968812918507,"S12:S19",3,"nonmatch","S-10-9-10-01"
"238",0.252666757834048,0.270887675987772,"S12:S19",4,"nonmatch","S-10-9-10-01"
"239",0.243314403619694,0.322528329299784,"S12:S19",5,"nonmatch","S-10-9-10-01"
"240",0.287728592725068,0.358114772871626,"S12:S19",6,"nonmatch","S-10-9-10-01"
"241",0.373576968327336,0.372641843620423,"S12:S19",7,"nonmatch","S-10-9-10-01"
"242",0.516733090825516,0.219405510163589,"S12:S19",8,"nonmatch","S-10-9-10-01"
"243",0.38020626022334,0.345544026591874,"S12:S19",9,"nonmatch","S-10-9-10-01"
"244",0.323029448144273,0.203249715620561,"S12:S20",1,"nonmatch","S-10-9-10-01"
"245",0.262836700538422,0.352889381884985,"S12:S20",2,"nonmatch","S-10-9-10-01"
"246",-0.098363922115598,0.366213606153412,"S12:S20",3,"nonmatch","S-10-9-10-01"
"247",-0.135233903586197,0.27581884559962,"S12:S20",4,"nonmatch","S-10-9-10-01"
"248",0.032717241025823,0.198425175367656,"S12:S20",5,"nonmatch","S-10-9-10-01"
"249",0.253641509381059,0.337255395830673,"S12:S20",6,"nonmatch","S-10-9-10-01"
"250",0.385254192859336,0.321175416342827,"S12:S20",7,"nonmatch","S-10-9-10-01"
"251",0.372214899926523,0.266369079870921,"S12:S20",8,"nonmatch","S-10-9-10-01"
"252",-0.071132865377431,0.311210433248426,"S12:S20",9,"nonmatch","S-10-9-10-01"
"253",0.362130839196582,0.138905568213351,"S13:S11",1,"nonmatch","S-10-9-10-01"
"254",0.108567710672855,0.261667590805626,"S13:S11",2,"nonmatch","S-10-9-10-01"
"255",-0.010925563666798,0.442951229224866,"S13:S11",3,"nonmatch","S-10-9-10-01"
"256",0.262135954468036,0.268635754681675,"S13:S11",4,"nonmatch","S-10-9-10-01"
"257",0.246451634054279,0.332611081828343,"S13:S11",5,"nonmatch","S-10-9-10-01"
"258",0.429630908600397,0.371318541607116,"S13:S11",6,"nonmatch","S-10-9-10-01"
"259",0.304234968194816,0.246862567482941,"S13:S11",7,"nonmatch","S-10-9-10-01"
"260",0.094452671422761,0.356316922585676,"S13:S11",8,"nonmatch","S-10-9-10-01"
"261",0.423655722862485,0.299071169102925,"S13:S11",9,"nonmatch","S-10-9-10-01"
"262",0.406957379216253,0.207239442140871,"S13:S12",1,"nonmatch","S-10-9-10-01"
"263",0.107542300949782,0.256427944551778,"S13:S12",2,"nonmatch","S-10-9-10-01"
"264",0.445069288062269,0.453158696093002,"S13:S12",3,"nonmatch","S-10-9-10-01"
"265",0.414785832268159,0.415986678380738,"S13:S12",4,"nonmatch","S-10-9-10-01"
"266",0.295961040059374,0.258059182216544,"S13:S12",5,"nonmatch","S-10-9-10-01"
"267",0.310318810197983,0.291658894366771,"S13:S12",6,"nonmatch","S-10-9-10-01"
"268",0.176271050209413,0.142273653206338,"S13:S12",7,"nonmatch","S-10-9-10-01"
"269",0.477985203004631,0.107629350274898,"S13:S12",8,"nonmatch","S-10-9-10-01"
"270",0.374533326163635,0.30722240431086,"S13:S12",9,"nonmatch","S-10-9-10-01"
"271",0.132838486792478,0.390492269075147,"S13:S14",1,"nonmatch","S-10-9-10-01"
"272",0.576587734015367,0.348548032561442,"S13:S14",2,"nonmatch","S-10-9-10-01"
"273",0.154188770016427,0.377034242754986,"S13:S14",3,"nonmatch","S-10-9-10-01"
"274",0.225348442802596,0.302404061909675,"S13:S14",4,"nonmatch","S-10-9-10-01"
"275",0.2421789585276,0.198705084696643,"S13:S14",5,"nonmatch","S-10-9-10-01"
"276",0.523254593801607,0.239860130193684,"S13:S14",6,"nonmatch","S-10-9-10-01"
"277",0.138308714841914,0.330374198727387,"S13:S14",7,"nonmatch","S-10-9-10-01"
"278",0.508840970664782,0.314032150260094,"S13:S14",8,"nonmatch","S-10-9-10-01"
"279",0.279512575443802,0.482920024679996,"S13:S14",9,"nonmatch","S-10-9-10-01"
"280",0.357145923710198,0.19742060149802,"S13:S15",1,"nonmatch","S-10-9-10-01"
"281",0.38068101629356,0.428933383187667,"S13:S15",2,"nonmatch","S-10-9-10-01"
"282",0.088072700937332,0.415353273755888,"S13:S15",3,"nonmatch","S-10-9-10-01"
"283",0.188174526207811,0.404725165357401,"S13:S15",4,"nonmatch","S-10-9-10-01"
"284",0.001787065584527,0.365672993435029,"S13:S15",5,"nonmatch","S-10-9-10-01"
"285",0.225750666749671,0.403994361115371,"S13:S15",6,"nonmatch","S-10-9-10-01"
"286",0.109430549751429,0.285741178289729,"S13:S15",7,"nonmatch","S-10-9-10-01"
"287",0.121201929927826,0.267652381225285,"S13:S15",8,"nonmatch","S-10-9-10-01"
"288",0.276219765995017,0.493669002130363,"S13:S15",9,"nonmatch","S-10-9-10-01"
"289",0.430820918375083,0.226457682418371,"S13:S16",1,"nonmatch","S-10-9-10-01"
"290",0.478038071846227,0.189861056041514,"S13:S16",2,"nonmatch","S-10-9-10-01"
"291",0.364751352586195,0.333876128175752,"S13:S16",3,"nonmatch","S-10-9-10-01"
"292",0.581423660630204,0.200486158725776,"S13:S16",4,"nonmatch","S-10-9-10-01"
"293",0.105563984326793,0.313390039025575,"S13:S16",5,"nonmatch","S-10-9-10-01"
"294",0.51503546901548,0.231208135345361,"S13:S16",6,"nonmatch","S-10-9-10-01"
"295",0.510730768296696,0.261334591004926,"S13:S16",7,"nonmatch","S-10-9-10-01"
"296",0.354424295719455,0.17909754969155,"S13:S16",8,"nonmatch","S-10-9-10-01"
"297",0.277129362201204,0.200962284581677,"S13:S16",9,"nonmatch","S-10-9-10-01"
"298",0.234263377128397,0.281950477556623,"S13:S17",1,"nonmatch","S-10-9-10-01"
"299",0.270728409921996,0.351082442870299,"S13:S17",2,"nonmatch","S-10-9-10-01"
"300",0.224868143000126,0.425139548348069,"S13:S17",3,"nonmatch","S-10-9-10-01"
"301",0.370916696189384,0.433632070277046,"S13:S17",4,"nonmatch","S-10-9-10-01"
"302",0.337576803610419,0.299302302577771,"S13:S17",5,"nonmatch","S-10-9-10-01"
"303",0.518221985300424,0.369814213223569,"S13:S17",6,"nonmatch","S-10-9-10-01"
"304",0.404234122565619,0.286367246968532,"S13:S17",7,"nonmatch","S-10-9-10-01"
"305",0.219076388772864,0.206749361209757,"S13:S17",8,"nonmatch","S-10-9-10-01"
"306",0.267056210651519,0.332678767958046,"S13:S17",9,"nonmatch","S-10-9-10-01"
"307",0.460111898626981,0.423459523208927,"S13:S18",1,"nonmatch","S-10-9-10-01"
"308",0.199115783905313,0.432539929442746,"S13:S18",2,"nonmatch","S-10-9-10-01"
"309",0.201768571464083,0.30636161677902,"S13:S18",3,"nonmatch","S-10-9-10-01"
